experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E01_baseline_seed202_clean,202,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,none,{},0.25,0.8062568605927553,0.9857304857304857,0.736496504977759,0.8430794099818145,0.9609742663111097,0.9833039245317599,0.2635034950222411,0.025684640244939615,0.14459406763359034,2225153,8.6188,65.87
