experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E05_noisemedium_seed123,123,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,noise,{'std': 0.015},0.745,0.45743937730765394,0.9957793186614411,0.23321330226646897,0.3779176201372998,0.8894064677941057,0.9528964136122029,0.766786697733531,0.0023813573737030106,0.38458402755361704,2225153,8.6188,189.67
