experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E02_jpeg90_seed789,789,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,jpeg,{'quality': 90},0.525,0.8174333898812494,0.9862962962962963,0.7521005436701264,0.8534230661378841,0.9679806383234433,0.9860579893645345,0.24789945632987362,0.025174349379146112,0.13653690285450987,2225153,8.6188,126.97
