experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E06_brightnessnormal_seed456,456,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,brightness,{'factor': 1.0},0.775,0.7867478295579283,0.9895059895059896,0.7057120666525454,0.823854269699967,0.9604677705902616,0.9830398326209824,0.2942879333474546,0.018030277258037082,0.15615910530274585,2225153,8.6188,74.68
