experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E12_brightnessdark_seed202,202,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,brightness,{'factor': 0.6},0.68,0.8083025646143099,0.9254678868826779,0.7925580738544094,0.8538719001977788,0.900678937018813,0.953321361874787,0.20744192614559062,0.15376764755910868,0.18060478685234965,2225153,8.6188,72.85
