experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E12_brightnessbright_seed456,456,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,brightness,{'factor': 1.4},0.605,0.7511725376708911,0.9705641025641025,0.6681494033749912,0.7914523480951784,0.9270135138506036,0.9675600283459863,0.3318505966250088,0.04881782616091172,0.19033421139296028,2225153,8.6188,108.73
