experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E03_resize75_seed123,123,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,resize,{'scale': 0.75},0.745,0.8510627681868077,0.9466197858398594,0.8364047165148627,0.8881058589796453,0.9414080302408678,0.9737262797425328,0.16359528348513733,0.11362476611668651,0.13861002480091192,2225153,8.6188,89.52
