experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E10_blurlight_seed202,202,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,blur,"{'kernel_size': 3, 'sigma': 0.6}",0.68,0.8183813990619698,0.9777535639698538,0.7602908988208713,0.8554178582777248,0.9501023710324177,0.9784118288216199,0.23970910117912872,0.04167375403980269,0.1406914276094657,2225153,8.6188,75.09
