experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E04_blurlight_seed456,456,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,blur,"{'kernel_size': 3, 'sigma': 0.6}",0.775,0.7753717193892825,0.9724205378973105,0.7020405281366942,0.8154010168935542,0.9303903161256057,0.9699873939269172,0.2979594718633058,0.04796734138458922,0.1729634066239475,2225153,8.6188,108.09
