experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E08_jpeg30_seed456,456,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,jpeg,{'quality': 30},0.605,0.7516215946512325,0.9825575286329725,0.6602414742639271,0.7897804054054054,0.9343529758866458,0.9724521094618288,0.33975852573607285,0.028236094573907126,0.18399731015499,2225153,8.6188,111.97
