experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E01_baseline_seed456_clean,456,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,none,{},0.62,0.9797259060600841,0.9884134797425218,0.980542408534295,0.9844622114949464,0.9976301016348449,0.9985611020939508,0.019457591465705058,0.0218244062477712,0.02064099885673813,2225153,8.6188,146.01
