experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,runtime_seconds,parameter_count,model_size_mb
E01_baseline_seed202,202,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,none,{},0.5,0.8275621195489472,0.9828628123026969,0.769399138600579,0.8631287128712871,0.9634003427424225,0.9841891951030188,0.23060086139942101,0.03231842150025514,0.13145964144983807,87597.93,2225153,8.6188
