experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E04_blurstrong_seed123,123,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,blur,"{'kernel_size': 11, 'sigma': 3.0}",0.745,0.7628979143798024,0.7785143533589819,0.9286874249805832,0.8469959430742482,0.8005715704467115,0.9042519742093685,0.07131257501941679,0.6365028065997619,0.35390769080958934,2225153,8.6188,73.66
