experiment_id,seed,dataset,split_strategy,model,training_mode,degradation_name,degradation_parameters,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,apcer,bpcer,acer,parameter_count,model_size_mb,runtime_seconds
E11_noisehigh_seed456,456,celeba_spoof_full,subject_disjoint,mobilenet_v2,clean,noise,{'std': 0.03},0.605,0.8013172338090011,0.9806439429704467,0.7333192120313493,0.8391371091540761,0.9437691328299169,0.9766700292348972,0.2666807879686507,0.03486987582922266,0.15077533189893666,2225153,8.6188,269.13
